ano_agricola;dsc_safra_previsao;uf;produto;id_produto;dsc_levantamento;id_levantamento;area_plantada_mil_ha;producao_mil_t;producao_acucar_mil_t;producao_etanol_anidro_mil_l;producao_etanol_hidratado_mil_l;producao_etanol_total_mil_l;produtcao_atr_kg_t
2021/22             ;UNICA          ;AM;CANA DE ACUCAR                          ;4238;2º LEV              ;2;3.7;301.4;16.8;0;5939;5939;91.9
2021/22             ;UNICA          ;AM;CANA DE ACUCAR                          ;4238;3º LEV              ;3;3.8;301.4;15.1;0;7201;7201;92.9
2021/22             ;UNICA          ;AM;CANA DE ACUCAR                          ;4238;4º LEV              ;4;3.7;306.3;14.7;0;7697;7697;92.7
2021/22             ;UNICA          ;BA;CANA DE ACUCAR                          ;4238;1º LEV              ;1;57;5131.8;139.1;97034.1;222898.4;319932.5;135.3
2021/22             ;UNICA          ;BA;CANA DE ACUCAR                          ;4238;2º LEV              ;2;57.3;4801.7;143;116320;188773;305093;140.5
2021/22             ;UNICA          ;BA;CANA DE ACUCAR                          ;4238;3º LEV              ;3;57.1;4640.3;120;119369.9;194412.3;313782.2;143.4
2021/22             ;UNICA          ;BA;CANA DE ACUCAR                          ;4238;4º LEV              ;4;57;4654.1;129.6;121002;192890;313892;145.2
2021/22             ;UNICA          ;ES;CANA DE ACUCAR                          ;4238;1º LEV              ;1;46.5;2845;144.4;98144.9;13254.7;111399.6;122.1
2021/22             ;UNICA          ;ES;CANA DE ACUCAR                          ;4238;2º LEV              ;2;46.5;2830.5;148;100561;13581;114142;125.7
2021/22             ;UNICA          ;ES;CANA DE ACUCAR                          ;4238;3º LEV              ;3;46.5;2653.9;129.6;82179;28984.1;111163.1;124.4
2021/22             ;UNICA          ;ES;CANA DE ACUCAR                          ;4238;4º LEV              ;4;46.5;2653.9;129.6;82179;31385;113564;125.9
2021/22             ;UNICA          ;GO;CANA DE ACUCAR                          ;4238;1º LEV              ;1;960.9;73362.6;2438.6;1050874.7;3575226.4;4626101.1;142.6
2021/22             ;UNICA          ;GO;CANA DE ACUCAR                          ;4238;2º LEV              ;2;967.7;74252.5;2469.3;1126780;3567073;4693853;142.9
2021/22             ;UNICA          ;GO;CANA DE ACUCAR                          ;4238;3º LEV              ;3;957;71726.5;2332.1;1189968;3488636;4678604;145.7
2021/22             ;UNICA          ;GO;CANA DE ACUCAR                          ;4238;4º LEV              ;4;962.9;71898.3;2297.5;1206631;3590325;4796956;147.6
2021/22             ;UNICA          ;MA;CANA DE ACUCAR                          ;4238;1º LEV              ;1;34.6;2250.1;27;144965.5;13116.4;158081.9;136.2
2021/22             ;UNICA          ;MA;CANA DE ACUCAR                          ;4238;2º LEV              ;2;28.8;2301;20.1;151356;9650;161006;132.4
2021/22             ;UNICA          ;MA;CANA DE ACUCAR                          ;4238;3º LEV              ;3;28.6;2235.1;31;146844.4;10465.6;157310;138.4
2021/22             ;UNICA          ;MA;CANA DE ACUCAR                          ;4238;4º LEV              ;4;28.6;2266.9;28.8;154101;9724;163825;140.6
2021/22             ;UNICA          ;MG;CANA DE ACUCAR                          ;4238;1º LEV              ;1;868.7;71359.3;4513.9;1091475.8;1956422.8;3047898.6;139.8
2021/22             ;UNICA          ;MG;CANA DE ACUCAR                          ;4238;2º LEV              ;2;849.1;67885;4343.7;1009944.8;1810282.2;2820227;138.5
2021/22             ;UNICA          ;MG;CANA DE ACUCAR                          ;4238;3º LEV              ;3;871.3;64825.1;4082.2;1074624.4;1658235.9;2732860.2;138.6
2021/22             ;UNICA          ;MG;CANA DE ACUCAR                          ;4238;4º LEV              ;4;846.5;63947.7;4145.2;1217235;1712721;2929956;146.9
2021/22             ;UNICA          ;MS;CANA DE ACUCAR                          ;4238;1º LEV              ;1;646.1;48628.5;1322.4;577494;2387762.6;2965256.7;132.5
2021/22             ;UNICA          ;MS;CANA DE ACUCAR                          ;4238;2º LEV              ;2;653.7;45848;1433.4;450259.7;2238353.8;2688613.4;132.7
2021/22             ;UNICA          ;MS;CANA DE ACUCAR                          ;4238;3º LEV              ;3;653.7;45419.5;1490;781073.6;1813668.3;2594741.8;132.3
2021/22             ;UNICA          ;MS;CANA DE ACUCAR                          ;4238;4º LEV              ;4;648.6;44180.3;1373.8;745093;1804472;2549565;131.5
2021/22             ;UNICA          ;MT;CANA DE ACUCAR                          ;4238;1º LEV              ;1;202.3;15558.4;409;403570.3;670362.4;1073932.7;146.2
2021/22             ;UNICA          ;MT;CANA DE ACUCAR                          ;4238;2º LEV              ;2;201.5;15268.5;417.3;407488;639192;1046680;146.6
2021/22             ;UNICA          ;MT;CANA DE ACUCAR                          ;4238;3º LEV              ;3;197.6;15083.7;499.7;331122.6;536416.1;867538.7;133.7
2021/22             ;UNICA          ;MT;CANA DE ACUCAR                          ;4238;4º LEV              ;4;195.2;15291.8;471.8;384239;627903;1012142;146.2
2021/22             ;UNICA          ;PA;CANA DE ACUCAR                          ;4238;1º LEV              ;1;14.3;1141.6;62.8;35618.5;12390.9;48009.4;131.1
2021/22             ;UNICA          ;PA;CANA DE ACUCAR                          ;4238;2º LEV              ;2;14.3;1278.7;66.5;43522;13963;57485;133.1
2021/22             ;UNICA          ;PA;CANA DE ACUCAR                          ;4238;3º LEV              ;3;14.1;1239.8;66.5;43522;13963;57485;137.3
2021/22             ;UNICA          ;PA;CANA DE ACUCAR                          ;4238;4º LEV              ;4;14.1;1239.8;66.5;43522;13963;57485;137.3
2021/22             ;UNICA          ;PB;CANA DE ACUCAR                          ;4238;1º LEV              ;1;120.9;6502.9;133.9;242381;179674;422055.1;134.1
2021/22             ;UNICA          ;PB;CANA DE ACUCAR                          ;4238;2º LEV              ;2;117.1;6206.8;92;227862.2;183121.8;410984;130.3
2021/22             ;UNICA          ;PB;CANA DE ACUCAR                          ;4238;3º LEV              ;3;116.4;6117;125;227462;127775;355237;122.4
2021/22             ;UNICA          ;PB;CANA DE ACUCAR                          ;4238;4º LEV              ;4;117.2;6081.3;132.5;242541;134293;376834;130.6
