ano_agricola;dsc_safra_previsao;uf;produto;id_produto;area_plantada_mil_ha;producao_mil_t;produtividade_mil_ha_mil_t
1998/99             ;1ª SAFRA       ;PE;FEIJAO                                  ;8380;0;0;0
1998/99             ;2ª SAFRA       ;PE;FEIJAO                                  ;8380;257.1;64.3;0.2
1998/99             ;2ª SAFRA       ;PE;FEIJAO                                  ;8380;257;64;0.2
1998/99             ;3ª SAFRA       ;PE;FEIJAO                                  ;8380;0;0;0
1998/99             ;1ª SAFRA       ;PI;FEIJAO                                  ;8380;0;0;0
1998/99             ;2ª SAFRA       ;PI;FEIJAO                                  ;8380;186;72.5;0.4
1998/99             ;2ª SAFRA       ;PI;FEIJAO                                  ;8380;186;72;0.4
1998/99             ;3ª SAFRA       ;PI;FEIJAO                                  ;8380;0;0;0
1998/99             ;1ª SAFRA       ;PR;FEIJAO                                  ;8380;508;408;0.8
1998/99             ;1ª SAFRA       ;PR;FEIJAO                                  ;8380;508.1;408;0.8
1998/99             ;2ª SAFRA       ;PR;FEIJAO                                  ;8380;158.8;133.4;0.8
1998/99             ;2ª SAFRA       ;PR;FEIJAO                                  ;8380;159;133;0.8
1998/99             ;3ª SAFRA       ;PR;FEIJAO                                  ;8380;27.8;15.3;0.6
1998/99             ;3ª SAFRA       ;PR;FEIJAO                                  ;8380;28;15;0.5
1998/99             ;1ª SAFRA       ;RJ;FEIJAO                                  ;8380;3;2;0.7
1998/99             ;1ª SAFRA       ;RJ;FEIJAO                                  ;8380;3;2.2;0.7
1998/99             ;2ª SAFRA       ;RJ;FEIJAO                                  ;8380;5.4;4.3;0.8
1998/99             ;2ª SAFRA       ;RJ;FEIJAO                                  ;8380;5;4;0.8
1998/99             ;3ª SAFRA       ;RJ;FEIJAO                                  ;8380;0;0;0
1998/99             ;1ª SAFRA       ;RN;FEIJAO                                  ;8380;0;0;0
1998/99             ;2ª SAFRA       ;RN;FEIJAO                                  ;8380;64.6;21.6;0.3
1998/99             ;2ª SAFRA       ;RN;FEIJAO                                  ;8380;65;22;0.3
1998/99             ;3ª SAFRA       ;RN;FEIJAO                                  ;8380;0;0;0
1998/99             ;1ª SAFRA       ;RO;FEIJAO                                  ;8380;0;0;0
1998/99             ;2ª SAFRA       ;RO;FEIJAO                                  ;8380;98.9;54.4;0.6
1998/99             ;2ª SAFRA       ;RO;FEIJAO                                  ;8380;99;54;0.5
1998/99             ;3ª SAFRA       ;RO;FEIJAO                                  ;8380;0;0;0
1998/99             ;1ª SAFRA       ;RR;FEIJAO                                  ;8380;0;0;0
1998/99             ;2ª SAFRA       ;RR;FEIJAO                                  ;8380;0.7;0.2;0.3
1998/99             ;2ª SAFRA       ;RR;FEIJAO                                  ;8380;1;0;0
1998/99             ;3ª SAFRA       ;RR;FEIJAO                                  ;8380;0;0;0
1998/99             ;1ª SAFRA       ;RS;FEIJAO                                  ;8380;150;123;0.8
1998/99             ;1ª SAFRA       ;RS;FEIJAO                                  ;8380;150.3;123.2;0.8
1998/99             ;2ª SAFRA       ;RS;FEIJAO                                  ;8380;50;29.5;0.6
1998/99             ;2ª SAFRA       ;RS;FEIJAO                                  ;8380;50;30;0.6
1998/99             ;3ª SAFRA       ;RS;FEIJAO                                  ;8380;0;0;0
1998/99             ;1ª SAFRA       ;SC;FEIJAO                                  ;8380;170;168.3;1
1998/99             ;1ª SAFRA       ;SC;FEIJAO                                  ;8380;170;168;1
1998/99             ;2ª SAFRA       ;SC;FEIJAO                                  ;8380;85;55;0.6
1998/99             ;2ª SAFRA       ;SC;FEIJAO                                  ;8380;85.2;55.4;0.6
1998/99             ;3ª SAFRA       ;SC;FEIJAO                                  ;8380;0;0;0
1998/99             ;1ª SAFRA       ;SE;FEIJAO                                  ;8380;0;0;0
1998/99             ;2ª SAFRA       ;SE;FEIJAO                                  ;8380;60.2;31.7;0.5
1998/99             ;2ª SAFRA       ;SE;FEIJAO                                  ;8380;60;32;0.5
1998/99             ;3ª SAFRA       ;SE;FEIJAO                                  ;8380;0;0;0
1998/99             ;1ª SAFRA       ;SP;FEIJAO                                  ;8380;93.8;99.1;1.1
1998/99             ;1ª SAFRA       ;SP;FEIJAO                                  ;8380;94;99;1.1
1998/99             ;2ª SAFRA       ;SP;FEIJAO                                  ;8380;108;119;1.1
1998/99             ;2ª SAFRA       ;SP;FEIJAO                                  ;8380;108.3;119.1;1.1
1998/99             ;3ª SAFRA       ;SP;FEIJAO                                  ;8380;59.4;75.4;1.3
1998/99             ;3ª SAFRA       ;SP;FEIJAO                                  ;8380;59;75;1.3
1998/99             ;1ª SAFRA       ;TO;FEIJAO                                  ;8380;1.5;0.5;0.3
1998/99             ;1ª SAFRA       ;TO;FEIJAO                                  ;8380;2;0;0
1998/99             ;2ª SAFRA       ;TO;FEIJAO                                  ;8380;3;1;0.3
1998/99             ;2ª SAFRA       ;TO;FEIJAO                                  ;8380;2.7;0.9;0.3
1998/99             ;3ª SAFRA       ;TO;FEIJAO                                  ;8380;0;0;0
1999/00             ;1ª SAFRA       ;AC;FEIJAO                                  ;8380;0;0;0
1999/00             ;2ª SAFRA       ;AC;FEIJAO                                  ;8380;14;7.3;0.5
1999/00             ;2ª SAFRA       ;AC;FEIJAO                                  ;8380;14;7;0.5
1999/00             ;3ª SAFRA       ;AC;FEIJAO                                  ;8380;0;0;0
1999/00             ;1ª SAFRA       ;AL;FEIJAO                                  ;8380;0;0;0
1999/00             ;2ª SAFRA       ;AL;FEIJAO                                  ;8380;77.1;40.2;0.5
1999/00             ;2ª SAFRA       ;AL;FEIJAO                                  ;8380;77;40;0.5
1999/00             ;3ª SAFRA       ;AL;FEIJAO                                  ;8380;0;0;0
1999/00             ;1ª SAFRA       ;AM;FEIJAO                                  ;8380;0;0;0
1999/00             ;2ª SAFRA       ;AM;FEIJAO                                  ;8380;9;7.5;0.8
1999/00             ;2ª SAFRA       ;AM;FEIJAO                                  ;8380;9;8;0.9
1999/00             ;3ª SAFRA       ;AM;FEIJAO                                  ;8380;0;0;0
1999/00             ;1ª SAFRA       ;AP;FEIJAO                                  ;8380;0;0;0
1999/00             ;2ª SAFRA       ;AP;FEIJAO                                  ;8380;0.3;0.1;0.3
1999/00             ;2ª SAFRA       ;AP;FEIJAO                                  ;8380;0;0;0
1999/00             ;3ª SAFRA       ;AP;FEIJAO                                  ;8380;0;0;0
1999/00             ;1ª SAFRA       ;BA;FEIJAO                                  ;8380;447.7;313.4;0.7
1999/00             ;1ª SAFRA       ;BA;FEIJAO                                  ;8380;448;313;0.7
1999/00             ;2ª SAFRA       ;BA;FEIJAO                                  ;8380;314;223;0.7
1999/00             ;2ª SAFRA       ;BA;FEIJAO                                  ;8380;313.8;222.8;0.7
1999/00             ;3ª SAFRA       ;BA;FEIJAO                                  ;8380;5.8;13.9;2.4
1999/00             ;3ª SAFRA       ;BA;FEIJAO                                  ;8380;6;14;2.3
1999/00             ;1ª SAFRA       ;CE;FEIJAO                                  ;8380;0;0;0
1999/00             ;2ª SAFRA       ;CE;FEIJAO                                  ;8380;570.5;226.5;0.4
1999/00             ;2ª SAFRA       ;CE;FEIJAO                                  ;8380;570;226;0.4
1999/00             ;3ª SAFRA       ;CE;FEIJAO                                  ;8380;0;0;0
1999/00             ;1ª SAFRA       ;DF;FEIJAO                                  ;8380;10;21;2.1
1999/00             ;1ª SAFRA       ;DF;FEIJAO                                  ;8380;10.2;20.8;2
1999/00             ;2ª SAFRA       ;DF;FEIJAO                                  ;8380;1.7;3.3;1.9
1999/00             ;2ª SAFRA       ;DF;FEIJAO                                  ;8380;2;3;1.5
1999/00             ;3ª SAFRA       ;DF;FEIJAO                                  ;8380;2;6;3
1999/00             ;3ª SAFRA       ;DF;FEIJAO                                  ;8380;2.1;5.7;2.7
1999/00             ;1ª SAFRA       ;ES;FEIJAO                                  ;8380;12;9.2;0.8
1999/00             ;1ª SAFRA       ;ES;FEIJAO                                  ;8380;12;9;0.8
1999/00             ;2ª SAFRA       ;ES;FEIJAO                                  ;8380;21;20;1
1999/00             ;2ª SAFRA       ;ES;FEIJAO                                  ;8380;20.9;20.4;1
1999/00             ;3ª SAFRA       ;ES;FEIJAO                                  ;8380;0;0;0
1999/00             ;1ª SAFRA       ;GO;FEIJAO                                  ;8380;56.6;100.2;1.8
1999/00             ;1ª SAFRA       ;GO;FEIJAO                                  ;8380;57;100;1.8
1999/00             ;2ª SAFRA       ;GO;FEIJAO                                  ;8380;27;29;1.1
1999/00             ;2ª SAFRA       ;GO;FEIJAO                                  ;8380;26.7;29.4;1.1
1999/00             ;3ª SAFRA       ;GO;FEIJAO                                  ;8380;25.1;60.2;2.4
1999/00             ;3ª SAFRA       ;GO;FEIJAO                                  ;8380;25;60;2.4
1999/00             ;1ª SAFRA       ;MA;FEIJAO                                  ;8380;0;0;0
1999/00             ;2ª SAFRA       ;MA;FEIJAO                                  ;8380;70;31.5;0.4
1999/00             ;2ª SAFRA       ;MA;FEIJAO                                  ;8380;70;32;0.5
1999/00             ;3ª SAFRA       ;MA;FEIJAO                                  ;8380;0;0;0
1999/00             ;1ª SAFRA       ;MG;FEIJAO                                  ;8380;239;210;0.9
1999/00             ;1ª SAFRA       ;MG;FEIJAO                                  ;8380;238.9;210.2;0.9
1999/00             ;2ª SAFRA       ;MG;FEIJAO                                  ;8380;161.6;129.3;0.8
1999/00             ;2ª SAFRA       ;MG;FEIJAO                                  ;8380;162;129;0.8
1999/00             ;3ª SAFRA       ;MG;FEIJAO                                  ;8380;33.2;56.4;1.7
1999/00             ;3ª SAFRA       ;MG;FEIJAO                                  ;8380;33;56;1.7
1999/00             ;1ª SAFRA       ;MS;FEIJAO                                  ;8380;2;2;1
1999/00             ;1ª SAFRA       ;MS;FEIJAO                                  ;8380;2.2;2.4;1.1
1999/00             ;2ª SAFRA       ;MS;FEIJAO                                  ;8380;21.5;19.4;0.9
1999/00             ;2ª SAFRA       ;MS;FEIJAO                                  ;8380;22;19;0.9
1999/00             ;3ª SAFRA       ;MS;FEIJAO                                  ;8380;1;2;2
1999/00             ;3ª SAFRA       ;MS;FEIJAO                                  ;8380;1.3;2.1;1.6
1999/00             ;1ª SAFRA       ;MT;FEIJAO                                  ;8380;6.7;3.8;0.6
1999/00             ;1ª SAFRA       ;MT;FEIJAO                                  ;8380;7;4;0.6
1999/00             ;2ª SAFRA       ;MT;FEIJAO                                  ;8380;22;16;0.7
1999/00             ;2ª SAFRA       ;MT;FEIJAO                                  ;8380;21.7;16.1;0.7
1999/00             ;3ª SAFRA       ;MT;FEIJAO                                  ;8380;3;6.3;2.1
1999/00             ;3ª SAFRA       ;MT;FEIJAO                                  ;8380;3;6;2
1999/00             ;1ª SAFRA       ;PA;FEIJAO                                  ;8380;0;0;0
1999/00             ;2ª SAFRA       ;PA;FEIJAO                                  ;8380;78.6;51.5;0.7
1999/00             ;2ª SAFRA       ;PA;FEIJAO                                  ;8380;79;52;0.7
1999/00             ;3ª SAFRA       ;PA;FEIJAO                                  ;8380;0;0;0
1999/00             ;1ª SAFRA       ;PB;FEIJAO                                  ;8380;0;0;0
1999/00             ;2ª SAFRA       ;PB;FEIJAO                                  ;8380;161.2;63.7;0.4
1999/00             ;2ª SAFRA       ;PB;FEIJAO                                  ;8380;161;64;0.4
1999/00             ;3ª SAFRA       ;PB;FEIJAO                                  ;8380;0;0;0
1999/00             ;1ª SAFRA       ;PE;FEIJAO                                  ;8380;0;0;0
1999/00             ;2ª SAFRA       ;PE;FEIJAO                                  ;8380;294.1;106.5;0.4
1999/00             ;2ª SAFRA       ;PE;FEIJAO                                  ;8380;294;106;0.4
1999/00             ;3ª SAFRA       ;PE;FEIJAO                                  ;8380;0;0;0
1999/00             ;1ª SAFRA       ;PI;FEIJAO                                  ;8380;0;0;0
1999/00             ;2ª SAFRA       ;PI;FEIJAO                                  ;8380;208.3;87.5;0.4
1999/00             ;2ª SAFRA       ;PI;FEIJAO                                  ;8380;208;88;0.4
1999/00             ;3ª SAFRA       ;PI;FEIJAO                                  ;8380;0;0;0
1999/00             ;1ª SAFRA       ;PR;FEIJAO                                  ;8380;447;379;0.8
1999/00             ;1ª SAFRA       ;PR;FEIJAO                                  ;8380;447.1;378.7;0.8
1999/00             ;2ª SAFRA       ;PR;FEIJAO                                  ;8380;81.5;102.4;1.3
1999/00             ;2ª SAFRA       ;PR;FEIJAO                                  ;8380;82;102;1.2
1999/00             ;3ª SAFRA       ;PR;FEIJAO                                  ;8380;19.5;10.7;0.6
1999/00             ;3ª SAFRA       ;PR;FEIJAO                                  ;8380;20;11;0.6
1999/00             ;1ª SAFRA       ;RJ;FEIJAO                                  ;8380;3;2;0.7
1999/00             ;1ª SAFRA       ;RJ;FEIJAO                                  ;8380;3.2;2.2;0.7
1999/00             ;2ª SAFRA       ;RJ;FEIJAO                                  ;8380;5;4.1;0.8
1999/00             ;2ª SAFRA       ;RJ;FEIJAO                                  ;8380;5;4;0.8
1999/00             ;3ª SAFRA       ;RJ;FEIJAO                                  ;8380;0;0;0
1999/00             ;1ª SAFRA       ;RN;FEIJAO                                  ;8380;0;0;0
1999/00             ;2ª SAFRA       ;RN;FEIJAO                                  ;8380;90.4;35.3;0.4
1999/00             ;2ª SAFRA       ;RN;FEIJAO                                  ;8380;90;35;0.4
1999/00             ;3ª SAFRA       ;RN;FEIJAO                                  ;8380;0;0;0
1999/00             ;1ª SAFRA       ;RO;FEIJAO                                  ;8380;0;0;0
1999/00             ;2ª SAFRA       ;RO;FEIJAO                                  ;8380;94.9;54.1;0.6
1999/00             ;2ª SAFRA       ;RO;FEIJAO                                  ;8380;95;54;0.6
1999/00             ;3ª SAFRA       ;RO;FEIJAO                                  ;8380;0;0;0
1999/00             ;1ª SAFRA       ;RR;FEIJAO                                  ;8380;0;0;0
1999/00             ;2ª SAFRA       ;RR;FEIJAO                                  ;8380;0.7;0.2;0.3
1999/00             ;2ª SAFRA       ;RR;FEIJAO                                  ;8380;1;0;0
1999/00             ;3ª SAFRA       ;RR;FEIJAO                                  ;8380;0;0;0
1999/00             ;1ª SAFRA       ;RS;FEIJAO                                  ;8380;142;118;0.8
1999/00             ;1ª SAFRA       ;RS;FEIJAO                                  ;8380;142;117.9;0.8
1999/00             ;2ª SAFRA       ;RS;FEIJAO                                  ;8380;40;30;0.8
1999/00             ;2ª SAFRA       ;RS;FEIJAO                                  ;8380;40;30;0.8
1999/00             ;3ª SAFRA       ;RS;FEIJAO                                  ;8380;0;0;0
1999/00             ;1ª SAFRA       ;SC;FEIJAO                                  ;8380;161.5;166.3;1
1999/00             ;1ª SAFRA       ;SC;FEIJAO                                  ;8380;162;166;1
1999/00             ;2ª SAFRA       ;SC;FEIJAO                                  ;8380;56;57;1
1999/00             ;2ª SAFRA       ;SC;FEIJAO                                  ;8380;56.2;57.3;1
1999/00             ;3ª SAFRA       ;SC;FEIJAO                                  ;8380;0;0;0
1999/00             ;1ª SAFRA       ;SE;FEIJAO                                  ;8380;0;0;0
1999/00             ;2ª SAFRA       ;SE;FEIJAO                                  ;8380;55;31.7;0.6
1999/00             ;2ª SAFRA       ;SE;FEIJAO                                  ;8380;55;32;0.6
1999/00             ;3ª SAFRA       ;SE;FEIJAO                                  ;8380;0;0;0
1999/00             ;1ª SAFRA       ;SP;FEIJAO                                  ;8380;82.5;86.6;1
1999/00             ;1ª SAFRA       ;SP;FEIJAO                                  ;8380;82;87;1.1
1999/00             ;2ª SAFRA       ;SP;FEIJAO                                  ;8380;70;77;1.1
1999/00             ;2ª SAFRA       ;SP;FEIJAO                                  ;8380;70.4;76.6;1.1
1999/00             ;3ª SAFRA       ;SP;FEIJAO                                  ;8380;58.8;74.7;1.3
1999/00             ;3ª SAFRA       ;SP;FEIJAO                                  ;8380;59;75;1.3
1999/00             ;1ª SAFRA       ;TO;FEIJAO                                  ;8380;1.9;0.7;0.4
1999/00             ;1ª SAFRA       ;TO;FEIJAO                                  ;8380;2;1;0.5
1999/00             ;2ª SAFRA       ;TO;FEIJAO                                  ;8380;2;1;0.5
1999/00             ;2ª SAFRA       ;TO;FEIJAO                                  ;8380;2.4;0.8;0.3
1999/00             ;3ª SAFRA       ;TO;FEIJAO                                  ;8380;0;0;0
2000/01             ;1ª SAFRA       ;AC;FEIJAO                                  ;8380;0;0;0
2000/01             ;2ª SAFRA       ;AC;FEIJAO                                  ;8380;21.5;11.2;0.5
2000/01             ;2ª SAFRA       ;AC;FEIJAO                                  ;8380;22;11;0.5
2000/01             ;3ª SAFRA       ;AC;FEIJAO                                  ;8380;0;0;0
2000/01             ;1ª SAFRA       ;AL;FEIJAO                                  ;8380;0;0;0
2000/01             ;2ª SAFRA       ;AL;FEIJAO                                  ;8380;0;0;0
2000/01             ;3ª SAFRA       ;AL;FEIJAO                                  ;8380;81;42;0.5
2000/01             ;3ª SAFRA       ;AL;FEIJAO                                  ;8380;80.8;42.2;0.5
2000/01             ;1ª SAFRA       ;AM;FEIJAO                                  ;8380;0;0;0
2000/01             ;2ª SAFRA       ;AM;FEIJAO                                  ;8380;9;7.5;0.8
2000/01             ;2ª SAFRA       ;AM;FEIJAO                                  ;8380;9;8;0.9
2000/01             ;3ª SAFRA       ;AM;FEIJAO                                  ;8380;0;0;0
2000/01             ;1ª SAFRA       ;AP;FEIJAO                                  ;8380;0;0;0
2000/01             ;2ª SAFRA       ;AP;FEIJAO                                  ;8380;1.3;0.5;0.4
2000/01             ;2ª SAFRA       ;AP;FEIJAO                                  ;8380;1;0;0
2000/01             ;3ª SAFRA       ;AP;FEIJAO                                  ;8380;0;0;0
2000/01             ;1ª SAFRA       ;BA;FEIJAO                                  ;8380;368;130;0.4
2000/01             ;1ª SAFRA       ;BA;FEIJAO                                  ;8380;368.5;129.7;0.4
2000/01             ;2ª SAFRA       ;BA;FEIJAO                                  ;8380;0;0;0
2000/01             ;3ª SAFRA       ;BA;FEIJAO                                  ;8380;333;202.5;0.6
2000/01             ;3ª SAFRA       ;BA;FEIJAO                                  ;8380;333;202;0.6
2000/01             ;1ª SAFRA       ;CE;FEIJAO                                  ;8380;0;0;0
2000/01             ;2ª SAFRA       ;CE;FEIJAO                                  ;8380;526;78.9;0.2
2000/01             ;2ª SAFRA       ;CE;FEIJAO                                  ;8380;526;79;0.2
2000/01             ;3ª SAFRA       ;CE;FEIJAO                                  ;8380;8.7;8.4;1
2000/01             ;3ª SAFRA       ;CE;FEIJAO                                  ;8380;9;8;0.9
2000/01             ;1ª SAFRA       ;DF;FEIJAO                                  ;8380;9;19;2.1
2000/01             ;1ª SAFRA       ;DF;FEIJAO                                  ;8380;8.7;18.8;2.2
2000/01             ;2ª SAFRA       ;DF;FEIJAO                                  ;8380;2;4;2
2000/01             ;2ª SAFRA       ;DF;FEIJAO                                  ;8380;2;4;2
2000/01             ;3ª SAFRA       ;DF;FEIJAO                                  ;8380;2.8;7.4;2.6
2000/01             ;3ª SAFRA       ;DF;FEIJAO                                  ;8380;3;7;2.3
2000/01             ;1ª SAFRA       ;ES;FEIJAO                                  ;8380;11;8.3;0.8
2000/01             ;1ª SAFRA       ;ES;FEIJAO                                  ;8380;11;8;0.7
2000/01             ;2ª SAFRA       ;ES;FEIJAO                                  ;8380;16;12;0.8
2000/01             ;2ª SAFRA       ;ES;FEIJAO                                  ;8380;15.7;12.2;0.8
2000/01             ;3ª SAFRA       ;ES;FEIJAO                                  ;8380;0;0;0
2000/01             ;1ª SAFRA       ;GO;FEIJAO                                  ;8380;40;74;1.8
2000/01             ;1ª SAFRA       ;GO;FEIJAO                                  ;8380;40;74;1.8
2000/01             ;2ª SAFRA       ;GO;FEIJAO                                  ;8380;49;64;1.3
2000/01             ;2ª SAFRA       ;GO;FEIJAO                                  ;8380;49.4;63.7;1.3
2000/01             ;3ª SAFRA       ;GO;FEIJAO                                  ;8380;29;69.6;2.4
2000/01             ;3ª SAFRA       ;GO;FEIJAO                                  ;8380;29;70;2.4
2000/01             ;1ª SAFRA       ;MA;FEIJAO                                  ;8380;0;0;0
2000/01             ;2ª SAFRA       ;MA;FEIJAO                                  ;8380;77;36.2;0.5
2000/01             ;2ª SAFRA       ;MA;FEIJAO                                  ;8380;77;36;0.5
2000/01             ;3ª SAFRA       ;MA;FEIJAO                                  ;8380;0;0;0
2000/01             ;1ª SAFRA       ;MG;FEIJAO                                  ;8380;203.1;211.2;1
2000/01             ;1ª SAFRA       ;MG;FEIJAO                                  ;8380;203;211;1
2000/01             ;2ª SAFRA       ;MG;FEIJAO                                  ;8380;157;135;0.9
2000/01             ;2ª SAFRA       ;MG;FEIJAO                                  ;8380;156.8;134.8;0.9
2000/01             ;3ª SAFRA       ;MG;FEIJAO                                  ;8380;40;76;1.9
2000/01             ;3ª SAFRA       ;MG;FEIJAO                                  ;8380;40;76;1.9
2000/01             ;1ª SAFRA       ;MS;FEIJAO                                  ;8380;1.5;1.7;1.1
2000/01             ;1ª SAFRA       ;MS;FEIJAO                                  ;8380;2;2;1
2000/01             ;2ª SAFRA       ;MS;FEIJAO                                  ;8380;23;28;1.2
2000/01             ;2ª SAFRA       ;MS;FEIJAO                                  ;8380;23;28.3;1.2
2000/01             ;3ª SAFRA       ;MS;FEIJAO                                  ;8380;1.7;2.7;1.6
2000/01             ;3ª SAFRA       ;MS;FEIJAO                                  ;8380;2;3;1.5
2000/01             ;1ª SAFRA       ;MT;FEIJAO                                  ;8380;5;3;0.6
2000/01             ;1ª SAFRA       ;MT;FEIJAO                                  ;8380;5;3;0.6
2000/01             ;2ª SAFRA       ;MT;FEIJAO                                  ;8380;19;15;0.8
2000/01             ;2ª SAFRA       ;MT;FEIJAO                                  ;8380;18.7;14.6;0.8
2000/01             ;3ª SAFRA       ;MT;FEIJAO                                  ;8380;5.7;13.7;2.4
2000/01             ;3ª SAFRA       ;MT;FEIJAO                                  ;8380;6;14;2.3
2000/01             ;1ª SAFRA       ;PA;FEIJAO                                  ;8380;0;0;0
2000/01             ;2ª SAFRA       ;PA;FEIJAO                                  ;8380;72.7;50.5;0.7
2000/01             ;2ª SAFRA       ;PA;FEIJAO                                  ;8380;73;50;0.7
2000/01             ;3ª SAFRA       ;PA;FEIJAO                                  ;8380;0;0;0
2000/01             ;1ª SAFRA       ;PB;FEIJAO                                  ;8380;0;0;0
2000/01             ;2ª SAFRA       ;PB;FEIJAO                                  ;8380;93.5;12.2;0.1
2000/01             ;2ª SAFRA       ;PB;FEIJAO                                  ;8380;94;12;0.1
2000/01             ;3ª SAFRA       ;PB;FEIJAO                                  ;8380;0;0;0
2000/01             ;1ª SAFRA       ;PE;FEIJAO                                  ;8380;0;0;0
2000/01             ;2ª SAFRA       ;PE;FEIJAO                                  ;8380;182;17.7;0.1
2000/01             ;2ª SAFRA       ;PE;FEIJAO                                  ;8380;182;18;0.1
2000/01             ;3ª SAFRA       ;PE;FEIJAO                                  ;8380;91.1;27.1;0.3
2000/01             ;3ª SAFRA       ;PE;FEIJAO                                  ;8380;91;27;0.3
2000/01             ;1ª SAFRA       ;PI;FEIJAO                                  ;8380;0;0;0
2000/01             ;2ª SAFRA       ;PI;FEIJAO                                  ;8380;197.9;38;0.2
2000/01             ;2ª SAFRA       ;PI;FEIJAO                                  ;8380;198;38;0.2
2000/01             ;3ª SAFRA       ;PI;FEIJAO                                  ;8380;5.2;3.3;0.6
2000/01             ;3ª SAFRA       ;PI;FEIJAO                                  ;8380;5;3;0.6
2000/01             ;1ª SAFRA       ;PR;FEIJAO                                  ;8380;334;345;1
2000/01             ;1ª SAFRA       ;PR;FEIJAO                                  ;8380;334;344.7;1
2000/01             ;2ª SAFRA       ;PR;FEIJAO                                  ;8380;81.1;111.9;1.4
2000/01             ;2ª SAFRA       ;PR;FEIJAO                                  ;8380;81;112;1.4
2000/01             ;3ª SAFRA       ;PR;FEIJAO                                  ;8380;22;12.1;0.6
2000/01             ;3ª SAFRA       ;PR;FEIJAO                                  ;8380;22;12;0.5
2000/01             ;1ª SAFRA       ;RJ;FEIJAO                                  ;8380;3.4;2.5;0.7
2000/01             ;1ª SAFRA       ;RJ;FEIJAO                                  ;8380;3;2;0.7
2000/01             ;2ª SAFRA       ;RJ;FEIJAO                                  ;8380;4;4;1
2000/01             ;2ª SAFRA       ;RJ;FEIJAO                                  ;8380;4.5;3.6;0.8
2000/01             ;3ª SAFRA       ;RJ;FEIJAO                                  ;8380;0;0;0
2000/01             ;1ª SAFRA       ;RN;FEIJAO                                  ;8380;0;0;0
2000/01             ;2ª SAFRA       ;RN;FEIJAO                                  ;8380;70.5;8.3;0.1
2000/01             ;2ª SAFRA       ;RN;FEIJAO                                  ;8380;70;8;0.1
2000/01             ;3ª SAFRA       ;RN;FEIJAO                                  ;8380;0;0;0
2000/01             ;1ª SAFRA       ;RO;FEIJAO                                  ;8380;0;0;0
2000/01             ;2ª SAFRA       ;RO;FEIJAO                                  ;8380;91.2;52.3;0.6
2000/01             ;2ª SAFRA       ;RO;FEIJAO                                  ;8380;91;52;0.6
2000/01             ;3ª SAFRA       ;RO;FEIJAO                                  ;8380;0;0;0
2000/01             ;1ª SAFRA       ;RR;FEIJAO                                  ;8380;0;0;0
2000/01             ;2ª SAFRA       ;RR;FEIJAO                                  ;8380;0.5;0.2;0.4
2000/01             ;2ª SAFRA       ;RR;FEIJAO                                  ;8380;0;0;0
2000/01             ;3ª SAFRA       ;RR;FEIJAO                                  ;8380;0;0;0
2000/01             ;1ª SAFRA       ;RS;FEIJAO                                  ;8380;117.9;119.1;1
2000/01             ;1ª SAFRA       ;RS;FEIJAO                                  ;8380;118;119;1
2000/01             ;2ª SAFRA       ;RS;FEIJAO                                  ;8380;34;27;0.8
2000/01             ;2ª SAFRA       ;RS;FEIJAO                                  ;8380;33.6;26.9;0.8
2000/01             ;3ª SAFRA       ;RS;FEIJAO                                  ;8380;0;0;0
2000/01             ;1ª SAFRA       ;SC;FEIJAO                                  ;8380;112;134.4;1.2
2000/01             ;1ª SAFRA       ;SC;FEIJAO                                  ;8380;112;134;1.2
2000/01             ;2ª SAFRA       ;SC;FEIJAO                                  ;8380;39;37;0.9
2000/01             ;2ª SAFRA       ;SC;FEIJAO                                  ;8380;39.3;37.3;0.9
2000/01             ;3ª SAFRA       ;SC;FEIJAO                                  ;8380;0;0;0
2000/01             ;1ª SAFRA       ;SE;FEIJAO                                  ;8380;0;0;0
2000/01             ;2ª SAFRA       ;SE;FEIJAO                                  ;8380;0;0;0
2000/01             ;3ª SAFRA       ;SE;FEIJAO                                  ;8380;51.2;28.7;0.6
2000/01             ;3ª SAFRA       ;SE;FEIJAO                                  ;8380;51;29;0.6
2000/01             ;1ª SAFRA       ;SP;FEIJAO                                  ;8380;78;107.6;1.4
2000/01             ;1ª SAFRA       ;SP;FEIJAO                                  ;8380;78;108;1.4
2000/01             ;2ª SAFRA       ;SP;FEIJAO                                  ;8380;90;112;1.2
2000/01             ;2ª SAFRA       ;SP;FEIJAO                                  ;8380;90;112.5;1.2
2000/01             ;3ª SAFRA       ;SP;FEIJAO                                  ;8380;61.9;78.6;1.3
2000/01             ;3ª SAFRA       ;SP;FEIJAO                                  ;8380;62;79;1.3
2000/01             ;1ª SAFRA       ;TO;FEIJAO                                  ;8380;2;0.7;0.4
2000/01             ;1ª SAFRA       ;TO;FEIJAO                                  ;8380;2;1;0.5
2000/01             ;2ª SAFRA       ;TO;FEIJAO                                  ;8380;3;1;0.3
2000/01             ;2ª SAFRA       ;TO;FEIJAO                                  ;8380;3.3;1.1;0.3
2000/01             ;3ª SAFRA       ;TO;FEIJAO                                  ;8380;0;0;0
2001/02             ;1ª SAFRA       ;AC;FEIJAO                                  ;8380;0;0;0
2001/02             ;2ª SAFRA       ;AC;FEIJAO                                  ;8380;17.3;6.5;0.4
2001/02             ;2ª SAFRA       ;AC;FEIJAO                                  ;8380;17;6;0.4
